,0
30977.0,2095
30978.0,2096
30981.0,2097
30983.0,2098
30986.0,2099
30987.0,2100
30988.0,2101
30989.0,2102
30990.0,2103
30991.0,2104
30992.0,2105
30994.0,2106
30995.0,2107
30996.0,2108
31010.0,2109
31011.0,2110
31012.0,2111
31013.0,2112
31014.0,2113
31018.0,2114
31020.0,2115
31031.0,2116
31037.0,2117
31045.0,2118
31047.0,2119
31052.0,2120
31070.0,2121
31073.0,2122
31085.0,2123
31088.0,2124
31092.0,2125
31097.0,2126
31103.0,2127
31104.0,2128
31160.0,2129
31187.0,2130
31191.0,2131
31199.0,2132
31205.0,2133
31207.0,2134
31214.0,2135
31226.0,2136
31235.0,2137
31241.0,2138
31244.0,2139
31255.0,2140
31257.0,2141
31288.0,2142
31290.0,2143
31291.0,2144
31292.0,2145
31293.0,2146
31294.0,2147
31296.0,2148
31298.0,2149
31299.0,2150
31300.0,2151
31302.0,2152
31303.0,2153
31304.0,2154
31306.0,2155
31307.0,2156
31308.0,2157
31310.0,2158
31312.0,2159
31314.0,2160
31316.0,2161
31317.0,2162
31318.0,2163
31319.0,2164
31432.0,2165
31435.0,2166
31436.0,2167
31453.0,2168
31454.0,2169
31465.0,2170
31479.0,2171
31490.0,2172
31498.0,2173
31499.0,2174
31568.0,2175
31614.0,2176
31627.0,2177
31643.0,2178
31672.0,2179
31684.0,2180
31701.0,2181
31718.0,2182
31725.0,2183
31728.0,2184
31731.0,2185
31739.0,2186
31785.0,2187
31906.0,2188
31907.0,2189
31909.0,2190
31915.0,2191
31916.0,2192
31921.0,2193
31936.0,2194
31938.0,2195
31953.0,2196
31963.0,2197
31984.0,2198
31989.0,2199
31993.0,2200
31996.0,2201
32034.0,2202
32039.0,2203
32043.0,2204
32048.0,2205
32084.0,2206
32087.0,2207
32088.0,2208
32118.0,2209
32148.0,2210
32200.0,2211
32304.0,2212
32318.0,2213
32323.0,2214
32345.0,2215
32410.0,2216
32411.0,2217
32412.0,2218
32413.0,2219
32414.0,2220
32415.0,2221
32418.0,2222
32419.0,2223
32421.0,2224
32427.0,2225
32430.0,2226
32436.0,2227
32441.0,2228
32446.0,2229
32447.0,2230
32448.0,2231
32449.0,2232
32450.0,2233
32453.0,2234
32455.0,2235
32456.0,2236
32457.0,2237
32458.0,2238
32465.0,2239
32474.0,2240
32484.0,2241
32485.0,2242
32496.0,2243
32503.0,2244
32504.0,2245
32546.0,2246
32547.0,2247
32553.0,2248
32555.0,2249
32556.0,2250
32559.0,2251
32561.0,2252
32562.0,2253
32563.0,2254
32566.0,2255
32567.0,2256
32569.0,2257
32570.0,2258
32571.0,2259
32572.0,2260
32573.0,2261
32574.0,2262
32575.0,2263
32576.0,2264
32577.0,2265
32578.0,2266
32579.0,2267
32580.0,2268
32581.0,2269
32583.0,2270
32584.0,2271
32587.0,2272
32589.0,2273
32591.0,2274
32593.0,2275
32597.0,2276
32609.0,2277
32616.0,2278
32617.0,2279
32618.0,2280
32620.0,2281
32621.0,2282
32622.0,2283
32624.0,2284
32627.0,2285
32630.0,2286
32636.0,2287
32637.0,2288
32653.0,2289
32656.0,2290
32657.0,2291
32658.0,2292
32659.0,2293
32661.0,2294
32664.0,2295
32665.0,2296
32669.0,2297
32670.0,2298
32673.0,2299
32674.0,2300
32675.0,2301
32678.0,2302
32679.0,2303
32681.0,2304
32690.0,2305
32693.0,2306
32694.0,2307
32696.0,2308
32697.0,2309
32700.0,2310
32703.0,2311
32705.0,2312
32706.0,2313
32711.0,2314
32713.0,2315
32714.0,2316
32717.0,2317
32725.0,2318
32728.0,2319
32730.0,2320
32732.0,2321
32734.0,2322
32745.0,2323
32746.0,2324
32747.0,2325
32748.0,2326
32749.0,2327
32750.0,2328
32751.0,2329
32752.0,2330
32755.0,2331
32760.0,2332
32761.0,2333
32762.0,2334
32763.0,2335
32764.0,2336
32765.0,2337
32766.0,2338
32769.0,2339
32776.0,2340
32786.0,2341
32788.0,2342
32824.0,2343
32825.0,2344
32826.0,2345
32827.0,2346
32829.0,2347
32830.0,2348
32831.0,2349
32833.0,2350
32836.0,2351
32844.0,2352
32863.0,2353
32865.0,2354
32866.0,2355
32867.0,2356
32868.0,2357
32870.0,2358
32871.0,2359
32880.0,2360
32891.0,2361
32906.0,2362
32907.0,2363
32917.0,2364
32920.0,2365
32924.0,2366
32931.0,2367
32932.0,2368
32937.0,2369
32942.0,2370
32951.0,2371
32952.0,2372
32955.0,2373
32956.0,2374
32957.0,2375
32960.0,2376
32961.0,2377
32964.0,2378
32968.0,2379
32969.0,2380
32971.0,2381
32973.0,2382
32975.0,2383
32978.0,2384
32995.0,2385
32999.0,2386
33000.0,2387
33018.0,2388
33021.0,2389
33022.0,2390
33024.0,2391
33025.0,2392
33027.0,2393
33028.0,2394
33030.0,2395
33039.0,2396
33045.0,2397
33048.0,2398
33049.0,2399
33060.0,2400
33065.0,2401
33074.0,2402
33076.0,2403
33080.0,2404
33082.0,2405
33085.0,2406
33086.0,2407
33098.0,2408
33100.0,2409
33101.0,2410
33108.0,2411
33109.0,2412
33114.0,2413
33116.0,2414
33117.0,2415
33122.0,2416
33128.0,2417
33129.0,2418
33138.0,2419
33285.0,2420
33312.0,2421
33330.0,2422
33331.0,2423
33335.0,2424
33336.0,2425
33337.0,2426
33338.0,2427
33339.0,2428
33342.0,2429
33344.0,2430
33348.0,2431
33408.0,2432
33413.0,2433
33414.0,2434
33418.0,2435
33420.0,2436
33421.0,2437
33422.0,2438
33424.0,2439
33431.0,2440
33433.0,2441
33435.0,2442
33436.0,2443
33439.0,2444
33440.0,2445
33444.0,2446
33446.0,2447
33448.0,2448
33451.0,2449
33452.0,2450
33464.0,2451
33468.0,2452
33473.0,2453
33488.0,2454
33544.0,2455
33546.0,2456
33550.0,2457
33553.0,2458
33578.0,2459
33579.0,2460
33582.0,2461
33586.0,2462
33588.0,2463
33595.0,2464
33599.0,2465
33605.0,2466
33607.0,2467
33609.0,2468
33611.0,2469
33615.0,2470
33617.0,2471
33619.0,2472
33620.0,2473
33622.0,2474
33625.0,2475
33630.0,2476
33632.0,2477
33633.0,2478
33634.0,2479
33635.0,2480
33636.0,2481
33637.0,2482
33639.0,2483
33640.0,2484
33641.0,2485
33644.0,2486
33650.0,2487
33655.0,2488
33657.0,2489
33662.0,2490
33665.0,2491
33666.0,2492
33668.0,2493
33671.0,2494
33682.0,2495
33683.0,2496
33684.0,2497
33685.0,2498
33686.0,2499
33687.0,2500
33688.0,2501
33692.0,2502
33693.0,2503
33696.0,2504
33697.0,2505
33706.0,2506
33715.0,2507
33729.0,2508
33731.0,2509
33732.0,2510
33733.0,2511
33744.0,2512
33747.0,2513
33753.0,2514
33754.0,2515
33756.0,2516
33758.0,2517
33759.0,2518
33761.0,2519
33762.0,2520
33764.0,2521
33767.0,2522
33768.0,2523
33769.0,2524
33772.0,2525
33773.0,2526
33775.0,2527
33778.0,2528
33781.0,2529
33782.0,2530
33790.0,2531
33792.0,2532
33793.0,2533
33800.0,2534
33805.0,2535
33812.0,2536
33813.0,2537
33814.0,2538
33816.0,2539
33817.0,2540
33820.0,2541
33823.0,2542
33826.0,2543
33827.0,2544
33828.0,2545
33832.0,2546
33840.0,2547
33843.0,2548
33844.0,2549
33845.0,2550
33847.0,2551
33848.0,2552
33849.0,2553
33850.0,2554
33852.0,2555
33854.0,2556
33856.0,2557
33857.0,2558
33861.0,2559
33863.0,2560
33865.0,2561
33866.0,2562
33867.0,2563
33870.0,2564
33871.0,2565
33872.0,2566
33874.0,2567
33881.0,2568
33884.0,2569
33885.0,2570
33887.0,2571
33888.0,2572
33889.0,2573
33891.0,2574
33892.0,2575
33893.0,2576
33895.0,2577
33896.0,2578
33898.0,2579
33913.0,2580
33914.0,2581
33915.0,2582
33929.0,2583
33930.0,2584
33931.0,2585
33941.0,2586
33948.0,2587
33954.0,2588
33956.0,2589
33958.0,2590
33959.0,2591
33960.0,2592
33961.0,2593
33963.0,2594
33964.0,2595
33967.0,2596
33973.0,2597
33974.0,2598
33986.0,2599
33988.0,2600
33989.0,2601
33990.0,2602
33991.0,2603
33992.0,2604
33993.0,2605
33997.0,2606
34000.0,2607
34003.0,2608
34005.0,2609
34007.0,2610
34008.0,2611
34021.0,2612
34025.0,2613
34029.0,2614
34036.0,2615
34037.0,2616
34045.0,2617
34101.0,2618
34102.0,2619
34103.0,2620
34104.0,2621
34106.0,2622
34112.0,2623
34113.0,2624
34114.0,2625
34170.0,2626
34176.0,2627
34177.0,2628
34182.0,2629
34183.0,2630
34193.0,2631
34194.0,2632
34206.0,2633
34213.0,2634
34214.0,2635
34222.0,2636
34230.0,2637
34231.0,2638
34233.0,2639
34234.0,2640
34237.0,2641
34239.0,2642
34248.0,2643
34254.0,2644
34259.0,2645
34261.0,2646
34262.0,2647
34267.0,2648
34268.0,2649
34275.0,2650
34298.0,2651
34299.0,2652
34304.0,2653
34305.0,2654
34319.0,2655
34320.0,2656
34334.0,2657
34370.0,2658
34381.0,2659
34382.0,2660
34400.0,2661
34413.0,2662
34417.0,2663
34418.0,2664
34420.0,2665
34421.0,2666
34426.0,2667
34430.0,2668
34433.0,2669
34437.0,2670
34442.0,2671
34443.0,2672
34447.0,2673
34466.0,2674
34471.0,2675
34479.0,2676
34480.0,2677
34489.0,2678
34492.0,2679
34520.0,2680
34530.0,2681
34531.0,2682
34534.0,2683
34540.0,2684
34543.0,2685
34551.0,2686
34563.0,2687
34567.0,2688
34574.0,2689
34575.0,2690
34582.0,2691
34590.0,2692
34601.0,2693
34602.0,2694
34622.0,2695
34633.0,2696
34650.0,2697
34653.0,2698
34654.0,2699
34656.0,2700
34662.0,2701
34675.0,2702
34681.0,2703
34698.0,2704
34699.0,2705
34763.0,2706
34942.0,2707
34944.0,2708
34945.0,2709
34946.0,2710
34947.0,2711
34952.0,2712
34956.0,2713
34967.0,2714
34969.0,2715
34971.0,2716
34983.0,2717
34987.0,2718
35022.0,2719
35110.0,2720
35112.0,2721
35116.0,2722
35121.0,2723
35125.0,2724
35244.0,2725
35324.0,2726
35327.0,2727
35336.0,2728
35338.0,2729
35345.0,2730
35398.0,2731
35407.0,2732
35408.0,2733
35409.0,2734
35410.0,2735
35411.0,2736
35412.0,2737
35421.0,2738
35425.0,2739
35437.0,2740
35438.0,2741
35439.0,2742
35442.0,2743
35443.0,2744
35444.0,2745
35451.0,2746
35453.0,2747
35454.0,2748
35463.0,2749
35466.0,2750
35467.0,2751
35472.0,2752
35475.0,2753
35477.0,2754
35480.0,2755
35481.0,2756
35492.0,2757
35493.0,2758
35495.0,2759
35496.0,2760
35497.0,2761
35499.0,2762
35500.0,2763
35502.0,2764
35503.0,2765
35506.0,2766
35513.0,2767
35515.0,2768
35523.0,2769
35524.0,2770
35527.0,2771
35530.0,2772
35531.0,2773
35532.0,2774
35539.0,2775
35544.0,2776
35554.0,2777
35556.0,2778
35559.0,2779
35560.0,2780
35561.0,2781
35574.0,2782
35575.0,2783
35576.0,2784
35587.0,2785
35606.0,2786
35607.0,2787
35608.0,2788
35612.0,2789
35626.0,2790
35628.0,2791
35636.0,2792
35637.0,2793
35638.0,2794
35641.0,2795
35643.0,2796
35644.0,2797
35666.0,2798
35679.0,2799
35680.0,2800
35708.0,2801
35712.0,2802
35718.0,2803
35724.0,2804
35725.0,2805
35751.0,2806
35787.0,2807
35818.0,2808
35828.0,2809
35831.0,2810
35852.0,2811
35875.0,2812
35881.0,2813
35882.0,2814
35883.0,2815
35891.0,2816
35905.0,2817
35906.0,2818
35954.0,2819
35955.0,2820
35968.0,2821
35972.0,2822
35983.0,2823
35988.0,2824
35989.0,2825
35990.0,2826
35991.0,2827
35996.0,2828
35997.0,2829
35998.0,2830
36000.0,2831
36005.0,2832
36007.0,2833
36008.0,2834
36009.0,2835
36010.0,2836
36011.0,2837
36012.0,2838
36013.0,2839
36016.0,2840
36018.0,2841
36029.0,2842
36031.0,2843
36034.0,2844
36035.0,2845
36039.0,2846
36040.0,2847
36050.0,2848
36051.0,2849
36054.0,2850
36056.0,2851
36057.0,2852
36058.0,2853
36059.0,2854
36060.0,2855
36066.0,2856
36071.0,2857
36072.0,2858
36073.0,2859
36076.0,2860
36084.0,2861
36085.0,2862
36086.0,2863
36090.0,2864
36091.0,2865
36092.0,2866
36093.0,2867
36121.0,2868
36123.0,2869
36130.0,2870
36132.0,2871
36133.0,2872
36146.0,2873
36147.0,2874
36154.0,2875
36180.0,2876
36181.0,2877
36183.0,2878
36186.0,2879
36253.0,2880
36257.0,2881
36283.0,2882
36286.0,2883
36287.0,2884
36289.0,2885
36293.0,2886
36322.0,2887
36326.0,2888
36343.0,2889
36373.0,2890
36374.0,2891
36378.0,2892
36379.0,2893
36380.0,2894
36382.0,2895
36388.0,2896
36389.0,2897
36390.0,2898
36391.0,2899
36393.0,2900
36394.0,2901
36395.0,2902
36396.0,2903
36400.0,2904
36410.0,2905
36412.0,2906
36479.0,2907
36491.0,2908
36518.0,2909
36522.0,2910
36547.0,2911
36552.0,2912
36554.0,2913
36607.0,2914
36610.0,2915
36611.0,2916
36615.0,2917
36617.0,2918
36622.0,2919
36771.0,2920
36774.0,2921
36775.0,2922
36783.0,2923
36784.0,2924
36786.0,2925
36788.0,2926
36789.0,2927
36802.0,2928
36806.0,2929
36832.0,2930
36835.0,2931
36836.0,2932
36840.0,2933
36841.0,2934
36843.0,2935
36844.0,2936
36845.0,2937
36846.0,2938
36849.0,2939
36852.0,2940
36863.0,2941
36868.0,2942
36872.0,2943
36873.0,2944
36878.0,2945
36889.0,2946
36934.0,2947
37021.0,2948
37025.0,2949
37038.0,2950
37042.0,2951
37044.0,2952
37047.0,2953
37048.0,2954
37051.0,2955
37065.0,2956
37069.0,2957
37087.0,2958
37100.0,2959
37104.0,2960
37112.0,2961
37117.0,2962
37128.0,2963
37139.0,2964
37140.0,2965
37149.0,2966
37150.0,2967
37151.0,2968
37154.0,2969
37156.0,2970
37163.0,2971
37166.0,2972
37169.0,2973
37171.0,2974
37173.0,2975
37180.0,2976
37185.0,2977
37187.0,2978
37188.0,2979
37193.0,2980
37194.0,2981
37195.0,2982
37196.0,2983
37201.0,2984
37202.0,2985
37206.0,2986
37208.0,2987
37211.0,2988
37215.0,2989
37216.0,2990
37233.0,2991
37234.0,2992
37240.0,2993
37241.0,2994
37242.0,2995
37243.0,2996
37249.0,2997
37254.0,2998
37259.0,2999
37262.0,3000
37266.0,3001
37273.0,3002
37277.0,3003
37280.0,3004
37290.0,3005
37292.0,3006
37294.0,3007
37307.0,3008
37313.0,3009
37317.0,3010
37319.0,3011
37321.0,3012
37322.0,3013
37326.0,3014
37332.0,3015
37335.0,3016
37337.0,3017
37342.0,3018
37350.0,3019
37354.0,3020
37357.0,3021
37359.0,3022
37366.0,3023
37367.0,3024
37369.0,3025
37373.0,3026
37374.0,3027
37376.0,3028
37377.0,3029
37379.0,3030
37380.0,3031
37381.0,3032
37383.0,3033
37384.0,3034
37385.0,3035
37387.0,3036
37388.0,3037
37389.0,3038
37390.0,3039
37401.0,3040
37408.0,3041
37410.0,3042
37411.0,3043
37412.0,3044
37413.0,3045
37416.0,3046
37417.0,3047
37419.0,3048
37421.0,3049
37422.0,3050
37423.0,3051
37425.0,3052
37426.0,3053
37427.0,3054
37428.0,3055
37429.0,3056
37434.0,3057
37435.0,3058
37436.0,3059
37439.0,3060
37440.0,3061
37441.0,3062
37442.0,3063
37443.0,3064
37445.0,3065
37446.0,3066
37447.0,3067
37448.0,3068
37449.0,3069
37450.0,3070
37451.0,3071
37452.0,3072
37455.0,3073
37456.0,3074
37457.0,3075
37459.0,3076
37461.0,3077
37466.0,3078
37468.0,3079
37469.0,3080
37470.0,3081
37471.0,3082
37473.0,3083
37474.0,3084
37475.0,3085
37477.0,3086
37478.0,3087
37479.0,3088
37480.0,3089
37482.0,3090
37483.0,3091
37484.0,3092
37488.0,3093
37489.0,3094
37491.0,3095
37492.0,3096
37496.0,3097
37497.0,3098
37498.0,3099
37499.0,3100
37503.0,3101
37506.0,3102
37507.0,3103
37508.0,3104
37510.0,3105
37511.0,3106
37512.0,3107
37515.0,3108
37520.0,3109
37521.0,3110
37522.0,3111
37523.0,3112
37525.0,3113
37526.0,3114
37529.0,3115
37532.0,3116
37537.0,3117
37541.0,3118
37545.0,3119
37548.0,3120
37549.0,3121
37550.0,3122
37552.0,3123
37553.0,3124
37554.0,3125
37558.0,3126
37560.0,3127
37567.0,3128
37576.0,3129
37577.0,3130
37579.0,3131
37580.0,3132
37581.0,3133
37597.0,3134
37604.0,3135
37605.0,3136
37622.0,3137
37623.0,3138
37631.0,3139
37643.0,3140
37645.0,3141
37651.0,3142
37653.0,3143
37654.0,3144
37656.0,3145
37657.0,3146
37666.0,3147
37667.0,3148
37672.0,3149
37678.0,3150
37684.0,3151
37718.0,3152
37721.0,3153
37731.0,3154
37733.0,3155
37753.0,3156
37754.0,3157
37755.0,3158
37756.0,3159
37760.0,3160
37762.0,3161
37764.0,3162
37767.0,3163
37768.0,3164
37770.0,3165
37774.0,3166
37779.0,3167
37780.0,3168
37783.0,3169
37787.0,3170
37789.0,3171
37791.0,3172
37793.0,3173
37798.0,3174
37799.0,3175
37804.0,3176
37806.0,3177
37824.0,3178
37839.0,3179
37841.0,3180
37845.0,3181
37854.0,3182
37858.0,3183
37861.0,3184
37865.0,3185
37866.0,3186
37868.0,3187
37871.0,3188
37879.0,3189
37886.0,3190
37887.0,3191
37889.0,3192
37893.0,3193
37900.0,3194
37902.0,3195
37903.0,3196
37909.0,3197
37916.0,3198
37920.0,3199
37937.0,3200
37943.0,3201
37944.0,3202
37945.0,3203
37950.0,3204
37952.0,3205
37953.0,3206
37957.0,3207
37963.0,3208
37965.0,3209
37967.0,3210
37968.0,3211
37970.0,3212
37971.0,3213
37972.0,3214
37978.0,3215
37979.0,3216
37981.0,3217
37983.0,3218
37984.0,3219
37986.0,3220
37988.0,3221
37990.0,3222
37993.0,3223
37996.0,3224
38004.0,3225
38008.0,3226
38025.0,3227
38035.0,3228
38036.0,3229
38044.0,3230
38060.0,3231
38064.0,3232
38065.0,3233
38067.0,3234
38071.0,3235
38076.0,3236
38077.0,3237
38084.0,3238
38092.0,3239
38098.0,3240
38100.0,3241
38103.0,3242
38108.0,3243
38111.0,3244
38113.0,3245
38118.0,3246
38122.0,3247
38131.0,3248
38136.0,3249
38138.0,3250
38139.0,3251
38148.0,3252
38151.0,3253
38160.0,3254
38162.0,3255
38167.0,3256
38170.0,3257
38178.0,3258
38181.0,3259
38182.0,3260
38183.0,3261
38186.0,3262
38188.0,3263
38190.0,3264
38206.0,3265
38213.0,3266
38215.0,3267
38216.0,3268
38217.0,3269
38229.0,3270
38230.0,3271
38231.0,3272
38233.0,3273
38239.0,3274
38241.0,3275
38244.0,3276
38246.0,3277
38247.0,3278
38248.0,3279
38249.0,3280
38251.0,3281
38253.0,3282
38254.0,3283
38255.0,3284
38257.0,3285
38262.0,3286
38263.0,3287
38273.0,3288
38289.0,3289
38290.0,3290
38292.0,3291
38293.0,3292
38295.0,3293
38312.0,3294
38318.0,3295
38322.0,3296
38323.0,3297
38327.0,3298
38332.0,3299
38336.0,3300
38337.0,3301
38339.0,3302
38341.0,3303
38342.0,3304
38343.0,3305
38347.0,3306
38348.0,3307
38349.0,3308
38353.0,3309
38354.0,3310
38357.0,3311
38360.0,3312
38362.0,3313
38363.0,3314
38364.0,3315
38365.0,3316
38366.0,3317
38367.0,3318
38368.0,3319
38369.0,3320
38371.0,3321
38372.0,3322
38373.0,3323
38378.0,3324
38379.0,3325
38380.0,3326
38382.0,3327
38383.0,3328
38385.0,3329
38388.0,3330
38389.0,3331
38391.0,3332
38393.0,3333
38398.0,3334
38403.0,3335
38406.0,3336
38419.0,3337
38424.0,3338
38427.0,3339
38431.0,3340
38432.0,3341
38433.0,3342
38434.0,3343
38435.0,3344
38439.0,3345
38440.0,3346
38441.0,3347
38449.0,3348
38451.0,3349
38458.0,3350
38460.0,3351
38467.0,3352
38468.0,3353
38469.0,3354
38471.0,3355
38475.0,3356
38479.0,3357
38484.0,3358
38489.0,3359
38490.0,3360
38491.0,3361
38492.0,3362
38495.0,3363
38497.0,3364
38502.0,3365
38504.0,3366
38507.0,3367
38520.0,3368
38521.0,3369
38526.0,3370
38534.0,3371
38536.0,3372
38540.0,3373
38546.0,3374
38550.0,3375
38551.0,3376
38559.0,3377
38561.0,3378
38567.0,3379
38573.0,3380
38575.0,3381
38576.0,3382
38578.0,3383
38581.0,3384
38599.0,3385
38601.0,3386
38606.0,3387
38607.0,3388
38608.0,3389
38609.0,3390
38612.0,3391
38614.0,3392
38617.0,3393
38618.0,3394
38628.0,3395
38647.0,3396
38668.0,3397
38672.0,3398
38697.0,3399
38699.0,3400
38700.0,3401
38701.0,3402
38703.0,3403
38704.0,3404
38711.0,3405
38717.0,3406
38719.0,3407
38725.0,3408
38728.0,3409
38729.0,3410
38731.0,3411
38732.0,3412
38746.0,3413
38751.0,3414
38755.0,3415
38759.0,3416
38761.0,3417
38762.0,3418
38763.0,3419
38773.0,3420
38777.0,3421
38778.0,3422
38780.0,3423
38782.0,3424
38784.0,3425
38785.0,3426
38786.0,3427
38788.0,3428
38789.0,3429
38791.0,3430
38792.0,3431
38793.0,3432
38794.0,3433
38795.0,3434
38797.0,3435
38798.0,3436
38799.0,3437
38800.0,3438
38801.0,3439
38802.0,3440
38804.0,3441
38805.0,3442
38807.0,3443
38810.0,3444
38812.0,3445
38815.0,3446
38816.0,3447
38817.0,3448
38818.0,3449
38820.0,3450
38821.0,3451
38822.0,3452
38824.0,3453
38827.0,3454
38828.0,3455
38831.0,3456
38834.0,3457
38835.0,3458
38836.0,3459
38837.0,3460
38842.0,3461
38843.0,3462
38848.0,3463
38856.0,3464
38863.0,3465
38865.0,3466
38866.0,3467
38880.0,3468
38886.0,3469
38887.0,3470
38888.0,3471
38889.0,3472
38890.0,3473
38899.0,3474
38900.0,3475
38906.0,3476
38907.0,3477
38913.0,3478
38920.0,3479
38922.0,3480
38932.0,3481
38938.0,3482
38943.0,3483
38945.0,3484
38947.0,3485
38951.0,3486
38952.0,3487
38956.0,3488
38962.0,3489
38966.0,3490
38969.0,3491
38979.0,3492
38994.0,3493
38999.0,3494
39000.0,3495
39022.0,3496
39027.0,3497
39032.0,3498
39045.0,3499
39054.0,3500
39066.0,3501
39073.0,3502
39079.0,3503
39081.0,3504
39091.0,3505
39102.0,3506
39105.0,3507
39106.0,3508
39107.0,3509
39109.0,3510
39122.0,3511
39136.0,3512
39139.0,3513
39141.0,3514
39142.0,3515
39145.0,3516
39148.0,3517
39153.0,3518
39163.0,3519
39170.0,3520
39180.0,3521
39185.0,3522
39190.0,3523
39191.0,3524
39194.0,3525
39197.0,3526
39198.0,3527
39199.0,3528
39200.0,3529
39201.0,3530
39203.0,3531
39204.0,3532
39206.0,3533
39207.0,3534
39208.0,3535
39210.0,3536
39211.0,3537
39213.0,3538
39215.0,3539
39218.0,3540
39222.0,3541
39223.0,3542
39225.0,3543
39229.0,3544
39232.0,3545
39233.0,3546
39264.0,3547
39267.0,3548
39271.0,3549
39273.0,3550
39274.0,3551
39284.0,3552
39286.0,3553
39294.0,3554
39297.0,3555
39298.0,3556
39299.0,3557
39301.0,3558
39302.0,3559
39303.0,3560
39304.0,3561
39306.0,3562
39311.0,3563
39312.0,3564
39313.0,3565
39314.0,3566
39323.0,3567
39324.0,3568
39330.0,3569
39331.0,3570
39332.0,3571
39334.0,3572
39335.0,3573
39337.0,3574
39339.0,3575
39340.0,3576
39345.0,3577
39349.0,3578
39350.0,3579
39351.0,3580
39354.0,3581
39357.0,3582
39359.0,3583
39360.0,3584
39367.0,3585
39376.0,3586
39379.0,3587
39386.0,3588
39388.0,3589
39389.0,3590
39390.0,3591
39391.0,3592
39393.0,3593
39397.0,3594
39401.0,3595
39410.0,3596
39415.0,3597
39419.0,3598
39422.0,3599
39423.0,3600
39425.0,3601
39426.0,3602
39428.0,3603
39429.0,3604
39435.0,3605
39440.0,3606
39441.0,3607
39444.0,3608
39447.0,3609
39450.0,3610
39455.0,3611
39462.0,3612
39470.0,3613
39474.0,3614
39477.0,3615
39483.0,3616
39485.0,3617
39487.0,3618
39488.0,3619
39490.0,3620
39494.0,3621
39495.0,3622
39496.0,3623
39498.0,3624
39502.0,3625
39509.0,3626
39510.0,3627
39514.0,3628
39525.0,3629
39533.0,3630
39534.0,3631
39535.0,3632
39537.0,3633
39538.0,3634
39539.0,3635
39540.0,3636
39541.0,3637
39549.0,3638
39555.0,3639
39556.0,3640
39557.0,3641
39559.0,3642
39562.0,3643
39565.0,3644
39566.0,3645
39567.0,3646
39569.0,3647
39573.0,3648
39578.0,3649
39580.0,3650
39584.0,3651
39591.0,3652
39594.0,3653
39599.0,3654
39609.0,3655
39618.0,3656
39621.0,3657
39622.0,3658
39625.0,3659
39627.0,3660
39631.0,3661
39633.0,3662
39638.0,3663
39643.0,3664
39644.0,3665
39653.0,3666
39658.0,3667
39659.0,3668
39660.0,3669
39669.0,3670
39670.0,3671
39694.0,3672
39696.0,3673
39699.0,3674
39701.0,3675
39702.0,3676
39706.0,3677
39711.0,3678
39713.0,3679
39714.0,3680
39719.0,3681
39721.0,3682
39722.0,3683
39725.0,3684
39726.0,3685
39729.0,3686
39731.0,3687
39732.0,3688
39734.0,3689
39735.0,3690
39738.0,3691
39743.0,3692
39744.0,3693
39745.0,3694
39749.0,3695
39752.0,3696
39762.0,3697
39763.0,3698
39769.0,3699
39772.0,3700
39774.0,3701
39782.0,3702
39792.0,3703
39793.0,3704
39796.0,3705
39801.0,3706
39805.0,3707
39810.0,3708
39828.0,3709
39834.0,3710
39837.0,3711
39840.0,3712
39841.0,3713
39842.0,3714
39843.0,3715
39844.0,3716
39846.0,3717
39847.0,3718
39848.0,3719
39854.0,3720
39859.0,3721
39871.0,3722
39875.0,3723
39878.0,3724
39890.0,3725
39892.0,3726
39898.0,3727
39901.0,3728
39902.0,3729
39931.0,3730
39940.0,3731
39962.0,3732
39963.0,3733
39965.0,3734
39967.0,3735
39968.0,3736
39971.0,3737
39977.0,3738
39978.0,3739
39979.0,3740
39980.0,3741
39982.0,3742
39984.0,3743
39987.0,3744
39989.0,3745
39990.0,3746
39991.0,3747
39993.0,3748
39994.0,3749
39995.0,3750
39996.0,3751
39997.0,3752
39999.0,3753
40001.0,3754
40004.0,3755
40005.0,3756
40006.0,3757
40007.0,3758
40009.0,3759
40010.0,3760
40011.0,3761
40012.0,3762
40013.0,3763
40014.0,3764
40015.0,3765
40016.0,3766
40017.0,3767
40018.0,3768
40020.0,3769
40021.0,3770
40022.0,3771
40025.0,3772
40044.0,3773
40049.0,3774
40054.0,3775
40055.0,3776
40060.0,3777
40068.0,3778
40080.0,3779
40093.0,3780
40094.0,3781
40100.0,3782
40103.0,3783
40108.0,3784
40128.0,3785
40132.0,3786
40133.0,3787
40137.0,3788
40139.0,3789
40148.0,3790
40153.0,3791
40159.0,3792
40161.0,3793
40164.0,3794
40165.0,3795
40176.0,3796
40180.0,3797
40181.0,3798
40182.0,3799
40184.0,3800
40186.0,3801
40187.0,3802
40189.0,3803
40190.0,3804
40193.0,3805
40196.0,3806
40197.0,3807
40198.0,3808
40203.0,3809
40220.0,3810
40274.0,3811
40281.0,3812
40290.0,3813
40295.0,3814
40341.0,3815
40383.0,3816
40428.0,3817
40444.0,3818
40451.0,3819
40466.0,3820
40487.0,3821
40495.0,3822
40499.0,3823
40501.0,3824
40520.0,3825
40521.0,3826
40523.0,3827
40524.0,3828
40536.0,3829
40537.0,3830
40543.0,3831
40544.0,3832
40548.0,3833
40549.0,3834
40558.0,3835
40563.0,3836
40565.0,3837
40568.0,3838
40570.0,3839
40574.0,3840
40581.0,3841
40583.0,3842
40599.0,3843
