u,v,e_type,ts,u_type,v_type,e_idx
467,9275,0,1675279290,1,2,8558
340,7232,0,1675279758,1,2,8559
332,7232,1,1675279758,1,2,8560
304,11500,1,1675279939,1,2,8561
35,11500,0,1675279939,1,2,8562
291,9276,0,1675280106,1,2,8563
371,9276,1,1675280106,1,2,8564
324,13103,1,1675280443,1,2,8565
470,13103,0,1675280443,1,2,8566
455,9291,0,1675280584,1,2,8567
357,9291,1,1675280584,1,2,8568
359,545,2,1675281398,1,3,8569
239,14,2,1675281398,1,3,8570
239,1099,2,1675281398,1,3,8571
239,2165,2,1675281398,1,3,8572
239,2473,2,1675281398,1,3,8573
359,89,2,1675281398,1,3,8574
359,627,2,1675281398,1,3,8575
359,1531,2,1675281398,1,3,8576
359,1203,2,1675281398,1,3,8577
239,781,2,1675281398,1,3,8578
190,2783,2,1675281506,1,3,8579
184,1622,2,1675281506,1,3,8580
184,229,2,1675281506,1,3,8581
184,1784,2,1675281506,1,3,8582
184,1608,2,1675281506,1,3,8583
184,1001,2,1675281506,1,3,8584
190,1481,2,1675281506,1,3,8585
190,2092,2,1675281506,1,3,8586
190,431,2,1675281506,1,3,8587
190,2953,2,1675281506,1,3,8588
372,2836,2,1675282161,1,3,8589
233,2161,2,1675282161,1,3,8590
233,452,2,1675282161,1,3,8591
233,306,2,1675282161,1,3,8592
233,568,2,1675282161,1,3,8593
233,1328,2,1675282161,1,3,8594
372,488,2,1675282161,1,3,8595
372,2193,2,1675282161,1,3,8596
372,2664,2,1675282161,1,3,8597
372,1886,2,1675282161,1,3,8598
348,1974,2,1675282294,1,3,8599
348,762,2,1675282294,1,3,8600
348,1140,2,1675282294,1,3,8601
348,2616,2,1675282294,1,3,8602
257,1714,2,1675282294,1,3,8603
257,1349,2,1675282294,1,3,8604
257,1694,2,1675282294,1,3,8605
257,2328,2,1675282294,1,3,8606
348,1049,2,1675282294,1,3,8607
257,2739,2,1675282294,1,3,8608
399,1446,2,1675282470,1,3,8609
399,2771,2,1675282470,1,3,8610
102,2491,2,1675282470,1,3,8611
399,2154,2,1675282470,1,3,8612
399,104,2,1675282470,1,3,8613
399,2620,2,1675282470,1,3,8614
102,116,2,1675282470,1,3,8615
102,1184,2,1675282470,1,3,8616
102,457,2,1675282470,1,3,8617
102,1629,2,1675282470,1,3,8618
359,7208,0,1675283040,1,2,8619
239,7208,1,1675283040,1,2,8620
155,2573,2,1675283086,1,3,8621
384,350,2,1675283086,1,3,8622
155,1884,2,1675283086,1,3,8623
155,655,2,1675283086,1,3,8624
155,1434,2,1675283086,1,3,8625
155,1429,2,1675283086,1,3,8626
384,1666,2,1675283086,1,3,8627
384,2114,2,1675283086,1,3,8628
384,2398,2,1675283086,1,3,8629
384,2949,2,1675283086,1,3,8630
257,9277,1,1675283631,1,2,8631
348,9277,0,1675283631,1,2,8632
184,9278,1,1675283701,1,2,8633
190,9278,0,1675283701,1,2,8634
233,11501,1,1675284311,1,2,8635
372,11501,0,1675284311,1,2,8636
384,9293,1,1675284884,1,2,8637
155,9293,0,1675284884,1,2,8638
399,13151,1,1675285325,1,2,8639
102,13151,0,1675285325,1,2,8640
60,2935,2,1675287018,1,3,8641
435,2216,2,1675287018,1,3,8642
435,3062,2,1675287018,1,3,8643
60,2759,2,1675287018,1,3,8644
435,501,2,1675287018,1,3,8645
435,281,2,1675287018,1,3,8646
435,2476,2,1675287018,1,3,8647
60,2270,2,1675287018,1,3,8648
60,2855,2,1675287018,1,3,8649
60,799,2,1675287018,1,3,8650
441,2864,2,1675287178,1,3,8651
441,2062,2,1675287178,1,3,8652
441,2085,2,1675287178,1,3,8653
441,1756,2,1675287178,1,3,8654
441,2643,2,1675287178,1,3,8655
382,973,2,1675287178,1,3,8656
382,1142,2,1675287178,1,3,8657
382,1264,2,1675287178,1,3,8658
382,2695,2,1675287178,1,3,8659
382,1860,2,1675287178,1,3,8660
435,9292,0,1675288780,1,2,8661
60,9292,1,1675288780,1,2,8662
441,13065,1,1675289420,1,2,8663
382,13065,0,1675289420,1,2,8664
349,1366,2,1675289665,1,3,8665
119,2012,2,1675289665,1,3,8666
119,1160,2,1675289665,1,3,8667
119,837,2,1675289665,1,3,8668
119,2710,2,1675289665,1,3,8669
119,1424,2,1675289665,1,3,8670
349,2467,2,1675289665,1,3,8671
349,2518,2,1675289665,1,3,8672
349,263,2,1675289665,1,3,8673
349,2569,2,1675289665,1,3,8674
119,9294,0,1675291426,1,2,8675
349,9294,1,1675291426,1,2,8676
119,2012,2,1675292437,1,3,8677
349,2467,2,1675292437,1,3,8678
349,2518,2,1675292437,1,3,8679
349,263,2,1675292437,1,3,8680
349,2569,2,1675292437,1,3,8681
349,1366,2,1675292437,1,3,8682
119,1160,2,1675292437,1,3,8683
119,837,2,1675292437,1,3,8684
119,2710,2,1675292437,1,3,8685
119,1424,2,1675292437,1,3,8686
119,9373,1,1675294278,1,2,8687
349,9373,0,1675294278,1,2,8688
349,2569,2,1675295263,1,3,8689
119,1160,2,1675295263,1,3,8690
119,2012,2,1675295263,1,3,8691
119,2710,2,1675295263,1,3,8692
119,1424,2,1675295263,1,3,8693
119,837,2,1675295263,1,3,8694
349,2518,2,1675295263,1,3,8695
349,263,2,1675295263,1,3,8696
349,1366,2,1675295263,1,3,8697
349,2467,2,1675295263,1,3,8698
349,9337,0,1675297238,1,2,8699
119,9337,1,1675297238,1,2,8700
93,2644,2,1675299788,1,3,8701
133,2224,2,1675299788,1,3,8702
133,3002,2,1675299788,1,3,8703
133,1913,2,1675299788,1,3,8704
133,2776,2,1675299788,1,3,8705
133,1813,2,1675299788,1,3,8706
93,2049,2,1675299788,1,3,8707
93,1139,2,1675299788,1,3,8708
93,425,2,1675299788,1,3,8709
93,1977,2,1675299788,1,3,8710
93,9338,1,1675301351,1,2,8711
133,9338,0,1675301351,1,2,8712
93,2049,2,1675302540,1,3,8713
93,425,2,1675302540,1,3,8714
93,1977,2,1675302540,1,3,8715
133,2224,2,1675302540,1,3,8716
133,3002,2,1675302540,1,3,8717
133,1913,2,1675302540,1,3,8718
133,2776,2,1675302540,1,3,8719
133,1813,2,1675302540,1,3,8720
93,2644,2,1675302540,1,3,8721
93,1139,2,1675302540,1,3,8722
93,9295,1,1675304458,1,2,8723
133,9295,0,1675304458,1,2,8724
175,1841,2,1675314642,1,3,8725
175,1570,2,1675314642,1,3,8726
175,986,2,1675314642,1,3,8727
175,763,2,1675314642,1,3,8728
175,2571,2,1675314642,1,3,8729
96,2790,2,1675314642,1,3,8730
96,2705,2,1675314642,1,3,8731
96,387,2,1675314642,1,3,8732
96,1060,2,1675314642,1,3,8733
96,203,2,1675314642,1,3,8734
367,1581,2,1675314697,1,3,8735
367,1626,2,1675314697,1,3,8736
367,2498,2,1675314697,1,3,8737
367,456,2,1675314697,1,3,8738
367,1551,2,1675314697,1,3,8739
236,1788,2,1675314697,1,3,8740
236,1765,2,1675314697,1,3,8741
236,2910,2,1675314697,1,3,8742
236,742,2,1675314697,1,3,8743
236,69,2,1675314697,1,3,8744
88,1239,2,1675314824,1,3,8745
404,2856,2,1675314824,1,3,8746
88,2798,2,1675314824,1,3,8747
88,809,2,1675314824,1,3,8748
88,1195,2,1675314824,1,3,8749
404,2968,2,1675314824,1,3,8750
404,961,2,1675314824,1,3,8751
404,1781,2,1675314824,1,3,8752
404,1185,2,1675314824,1,3,8753
88,495,2,1675314824,1,3,8754
88,9374,1,1675316561,1,2,8755
404,9374,0,1675316561,1,2,8756
96,9375,1,1675316813,1,2,8757
175,9375,0,1675316813,1,2,8758
367,9339,1,1675316922,1,2,8759
236,9339,0,1675316922,1,2,8760
404,2968,2,1675317879,1,3,8761
88,809,2,1675317879,1,3,8762
88,1195,2,1675317879,1,3,8763
88,2798,2,1675317879,1,3,8764
88,1239,2,1675317879,1,3,8765
88,495,2,1675317879,1,3,8766
404,1781,2,1675317879,1,3,8767
404,2856,2,1675317879,1,3,8768
404,1185,2,1675317879,1,3,8769
404,961,2,1675317879,1,3,8770
367,1626,2,1675318229,1,3,8771
367,2498,2,1675318229,1,3,8772
236,2910,2,1675318229,1,3,8773
367,456,2,1675318229,1,3,8774
367,1551,2,1675318229,1,3,8775
367,1581,2,1675318229,1,3,8776
236,1788,2,1675318229,1,3,8777
236,1765,2,1675318229,1,3,8778
236,69,2,1675318229,1,3,8779
236,742,2,1675318229,1,3,8780
175,2571,2,1675319164,1,3,8781
175,763,2,1675319164,1,3,8782
175,1841,2,1675319164,1,3,8783
96,387,2,1675319164,1,3,8784
96,203,2,1675319164,1,3,8785
96,1060,2,1675319164,1,3,8786
96,2705,2,1675319164,1,3,8787
96,2790,2,1675319164,1,3,8788
175,986,2,1675319164,1,3,8789
175,1570,2,1675319164,1,3,8790
404,9376,0,1675319504,1,2,8791
88,9376,1,1675319504,1,2,8792
236,9340,0,1675320316,1,2,8793
367,9340,1,1675320316,1,2,8794
96,9377,1,1675320911,1,2,8795
175,9377,0,1675320911,1,2,8796
476,39,2,1675325207,1,3,8797
32,1916,2,1675325207,1,3,8798
32,1149,2,1675325207,1,3,8799
32,461,2,1675325207,1,3,8800
32,302,2,1675325207,1,3,8801
32,2653,2,1675325207,1,3,8802
476,2967,2,1675325207,1,3,8803
476,309,2,1675325207,1,3,8804
476,884,2,1675325207,1,3,8805
476,1839,2,1675325207,1,3,8806
476,9296,1,1675327138,1,2,8807
32,9296,0,1675327138,1,2,8808
476,2967,2,1675328500,1,3,8809
476,309,2,1675328500,1,3,8810
476,884,2,1675328500,1,3,8811
476,1839,2,1675328500,1,3,8812
476,39,2,1675328500,1,3,8813
32,1916,2,1675328500,1,3,8814
32,1149,2,1675328500,1,3,8815
32,461,2,1675328500,1,3,8816
32,302,2,1675328500,1,3,8817
32,2653,2,1675328500,1,3,8818
149,493,2,1675329280,1,3,8819
149,1681,2,1675329280,1,3,8820
149,2891,2,1675329280,1,3,8821
149,348,2,1675329280,1,3,8822
363,2842,2,1675329280,1,3,8823
363,154,2,1675329280,1,3,8824
363,791,2,1675329280,1,3,8825
363,2807,2,1675329280,1,3,8826
363,205,2,1675329280,1,3,8827
149,2769,2,1675329280,1,3,8828
32,9341,1,1675330130,1,2,8829
476,9341,0,1675330130,1,2,8830
363,4098,1,1675330723,1,2,8831
149,4098,0,1675330723,1,2,8832
476,39,2,1675331435,1,3,8833
476,1839,2,1675331435,1,3,8834
476,309,2,1675331435,1,3,8835
476,2967,2,1675331435,1,3,8836
32,2653,2,1675331435,1,3,8837
32,302,2,1675331435,1,3,8838
32,461,2,1675331435,1,3,8839
32,1149,2,1675331435,1,3,8840
32,1916,2,1675331435,1,3,8841
476,884,2,1675331435,1,3,8842
149,2769,2,1675331938,1,3,8843
149,348,2,1675331938,1,3,8844
363,205,2,1675331938,1,3,8845
149,1681,2,1675331938,1,3,8846
363,154,2,1675331938,1,3,8847
363,791,2,1675331938,1,3,8848
363,2842,2,1675331938,1,3,8849
363,2807,2,1675331938,1,3,8850
149,493,2,1675331938,1,3,8851
149,2891,2,1675331938,1,3,8852
32,9297,0,1675333142,1,2,8853
476,9297,1,1675333142,1,2,8854
363,4099,1,1675333647,1,2,8855
149,4099,0,1675333647,1,2,8856
490,2021,2,1675336424,1,3,8857
490,817,2,1675336424,1,3,8858
490,172,2,1675336424,1,3,8859
490,220,2,1675336424,1,3,8860
282,920,2,1675336424,1,3,8861
490,2341,2,1675336424,1,3,8862
282,2175,2,1675336424,1,3,8863
282,1633,2,1675336424,1,3,8864
282,2409,2,1675336424,1,3,8865
282,2590,2,1675336424,1,3,8866
115,2516,2,1675336996,1,3,8867
403,1855,2,1675336996,1,3,8868
403,2611,2,1675336996,1,3,8869
403,2374,2,1675336996,1,3,8870
403,2698,2,1675336996,1,3,8871
403,2984,2,1675336996,1,3,8872
115,2651,2,1675336996,1,3,8873
115,1817,2,1675336996,1,3,8874
115,2993,2,1675336996,1,3,8875
115,1213,2,1675336996,1,3,8876
282,4100,0,1675338326,1,2,8877
490,4100,1,1675338326,1,2,8878
490,2341,2,1675339586,1,3,8879
282,2175,2,1675339586,1,3,8880
490,2021,2,1675339586,1,3,8881
490,220,2,1675339586,1,3,8882
490,172,2,1675339586,1,3,8883
282,1633,2,1675339586,1,3,8884
282,920,2,1675339586,1,3,8885
282,2590,2,1675339586,1,3,8886
282,2409,2,1675339586,1,3,8887
490,817,2,1675339586,1,3,8888
115,9298,0,1675339597,1,2,8889
403,9298,1,1675339597,1,2,8890
403,1855,2,1675340966,1,3,8891
115,2651,2,1675340966,1,3,8892
403,2984,2,1675340966,1,3,8893
403,2698,2,1675340966,1,3,8894
403,2374,2,1675340966,1,3,8895
403,2611,2,1675340966,1,3,8896
115,1213,2,1675340966,1,3,8897
115,2993,2,1675340966,1,3,8898
115,1817,2,1675340966,1,3,8899
115,2516,2,1675340966,1,3,8900
490,4101,1,1675341061,1,2,8901
282,4101,0,1675341061,1,2,8902
115,9378,1,1675343217,1,2,8903
403,9378,0,1675343217,1,2,8904
403,2374,2,1675344710,1,3,8905
403,2611,2,1675344710,1,3,8906
115,1213,2,1675344710,1,3,8907
403,1855,2,1675344710,1,3,8908
115,2993,2,1675344710,1,3,8909
403,2698,2,1675344710,1,3,8910
403,2984,2,1675344710,1,3,8911
115,1817,2,1675344710,1,3,8912
115,2651,2,1675344710,1,3,8913
115,2516,2,1675344710,1,3,8914
403,9299,0,1675346387,1,2,8915
115,9299,1,1675346387,1,2,8916
339,421,2,1675353848,1,3,8917
338,112,2,1675353848,1,3,8918
338,1856,2,1675353848,1,3,8919
338,2137,2,1675353848,1,3,8920
339,2045,2,1675353848,1,3,8921
339,1331,2,1675353848,1,3,8922
339,2604,2,1675353848,1,3,8923
339,2647,2,1675353848,1,3,8924
338,187,2,1675353848,1,3,8925
338,869,2,1675353848,1,3,8926
339,13066,0,1675356282,1,2,8927
338,13066,1,1675356282,1,2,8928
121,1314,2,1675357074,1,3,8929
54,397,2,1675357074,1,3,8930
121,866,2,1675357074,1,3,8931
121,635,2,1675357074,1,3,8932
121,2685,2,1675357074,1,3,8933
121,730,2,1675357074,1,3,8934
54,71,2,1675357074,1,3,8935
54,1102,2,1675357074,1,3,8936
54,1953,2,1675357074,1,3,8937
54,1576,2,1675357074,1,3,8938
290,1351,2,1675357589,1,3,8939
290,1529,2,1675357589,1,3,8940
290,138,2,1675357589,1,3,8941
290,468,2,1675357589,1,3,8942
312,1894,2,1675357589,1,3,8943
312,1110,2,1675357589,1,3,8944
312,2899,2,1675357589,1,3,8945
312,1488,2,1675357589,1,3,8946
312,12,2,1675357589,1,3,8947
290,2272,2,1675357589,1,3,8948
102,116,2,1675357799,1,3,8949
441,2643,2,1675357799,1,3,8950
441,1756,2,1675357799,1,3,8951
441,2085,2,1675357799,1,3,8952
441,2062,2,1675357799,1,3,8953
441,2864,2,1675357799,1,3,8954
102,1629,2,1675357799,1,3,8955
102,2491,2,1675357799,1,3,8956
102,1184,2,1675357799,1,3,8957
102,457,2,1675357799,1,3,8958
422,1466,2,1675357878,1,3,8959
422,1878,2,1675357878,1,3,8960
422,2157,2,1675357878,1,3,8961
422,2430,2,1675357878,1,3,8962
184,1001,2,1675357878,1,3,8963
184,1608,2,1675357878,1,3,8964
184,1784,2,1675357878,1,3,8965
184,229,2,1675357878,1,3,8966
184,1622,2,1675357878,1,3,8967
422,1310,2,1675357878,1,3,8968
158,2700,2,1675358049,1,3,8969
165,480,2,1675358049,1,3,8970
165,2490,2,1675358049,1,3,8971
165,852,2,1675358049,1,3,8972
158,2886,2,1675358049,1,3,8973
165,2715,2,1675358049,1,3,8974
158,737,2,1675358049,1,3,8975
158,2218,2,1675358049,1,3,8976
165,1517,2,1675358049,1,3,8977
158,2107,2,1675358049,1,3,8978
375,1606,2,1675358509,1,3,8979
467,1949,2,1675358509,1,3,8980
467,2618,2,1675358509,1,3,8981
467,227,2,1675358509,1,3,8982
467,2340,2,1675358509,1,3,8983
467,2009,2,1675358509,1,3,8984
375,1703,2,1675358509,1,3,8985
375,2226,2,1675358509,1,3,8986
375,2770,2,1675358509,1,3,8987
375,648,2,1675358509,1,3,8988
54,7257,1,1675359394,1,2,8989
121,7257,0,1675359394,1,2,8990
290,9379,1,1675359608,1,2,8991
312,9379,0,1675359608,1,2,8992
102,13067,1,1675359722,1,2,8993
441,13067,0,1675359722,1,2,8994
184,9300,0,1675360128,1,2,8995
422,9300,1,1675360128,1,2,8996
467,9342,0,1675360182,1,2,8997
375,9342,1,1675360182,1,2,8998
158,13104,0,1675360191,1,2,8999
165,13104,1,1675360191,1,2,9000
426,20,2,1675361027,1,3,9001
426,2680,2,1675361027,1,3,9002
426,1330,2,1675361027,1,3,9003
426,3061,2,1675361027,1,3,9004
426,1962,2,1675361027,1,3,9005
427,1395,2,1675361027,1,3,9006
427,2578,2,1675361027,1,3,9007
427,999,2,1675361027,1,3,9008
427,861,2,1675361027,1,3,9009
427,1054,2,1675361027,1,3,9010
465,1917,2,1675361216,1,3,9011
465,2523,2,1675361216,1,3,9012
465,2617,2,1675361216,1,3,9013
401,2142,2,1675361216,1,3,9014
401,1467,2,1675361216,1,3,9015
401,1188,2,1675361216,1,3,9016
401,1308,2,1675361216,1,3,9017
401,2632,2,1675361216,1,3,9018
465,2429,2,1675361216,1,3,9019
465,2271,2,1675361216,1,3,9020
196,1614,2,1675361217,1,3,9021
196,1236,2,1675361217,1,3,9022
196,2588,2,1675361217,1,3,9023
196,2761,2,1675361217,1,3,9024
196,1000,2,1675361217,1,3,9025
139,1914,2,1675361217,1,3,9026
139,771,2,1675361217,1,3,9027
139,907,2,1675361217,1,3,9028
139,2507,2,1675361217,1,3,9029
139,2066,2,1675361217,1,3,9030
470,851,2,1675361264,1,3,9031
75,2088,2,1675361264,1,3,9032
470,2356,2,1675361264,1,3,9033
470,1593,2,1675361264,1,3,9034
75,1256,2,1675361264,1,3,9035
75,224,2,1675361264,1,3,9036
75,1358,2,1675361264,1,3,9037
75,948,2,1675361264,1,3,9038
470,1287,2,1675361264,1,3,9039
470,11,2,1675361264,1,3,9040
140,1558,2,1675361300,1,3,9041
140,848,2,1675361300,1,3,9042
140,1229,2,1675361300,1,3,9043
72,486,2,1675361300,1,3,9044
72,2555,2,1675361300,1,3,9045
72,1728,2,1675361300,1,3,9046
140,1780,2,1675361300,1,3,9047
72,616,2,1675361300,1,3,9048
72,2251,2,1675361300,1,3,9049
140,274,2,1675361300,1,3,9050
62,1126,2,1675361402,1,3,9051
62,500,2,1675361402,1,3,9052
62,1567,2,1675361402,1,3,9053
371,2550,2,1675361402,1,3,9054
371,2801,2,1675361402,1,3,9055
371,2707,2,1675361402,1,3,9056
371,373,2,1675361402,1,3,9057
371,2751,2,1675361402,1,3,9058
62,1313,2,1675361402,1,3,9059
62,1372,2,1675361402,1,3,9060
211,446,2,1675361503,1,3,9061
211,1251,2,1675361503,1,3,9062
211,2796,2,1675361503,1,3,9063
293,2854,2,1675361503,1,3,9064
293,1513,2,1675361503,1,3,9065
293,2719,2,1675361503,1,3,9066
293,1283,2,1675361503,1,3,9067
293,3012,2,1675361503,1,3,9068
211,1300,2,1675361503,1,3,9069
211,173,2,1675361503,1,3,9070
301,2577,2,1675361700,1,3,9071
301,899,2,1675361700,1,3,9072
301,516,2,1675361700,1,3,9073
230,2764,2,1675361700,1,3,9074
230,1750,2,1675361700,1,3,9075
230,2982,2,1675361700,1,3,9076
230,747,2,1675361700,1,3,9077
230,1587,2,1675361700,1,3,9078
301,337,2,1675361700,1,3,9079
301,496,2,1675361700,1,3,9080
9,2895,2,1675362265,1,3,9081
9,257,2,1675362265,1,3,9082
9,1566,2,1675362265,1,3,9083
9,356,2,1675362265,1,3,9084
155,1884,2,1675362265,1,3,9085
155,655,2,1675362265,1,3,9086
155,2573,2,1675362265,1,3,9087
9,2235,2,1675362265,1,3,9088
155,1429,2,1675362265,1,3,9089
155,1434,2,1675362265,1,3,9090
371,9380,0,1675363016,1,2,9091
62,9380,1,1675363016,1,2,9092
140,7209,1,1675363097,1,2,9093
72,7209,0,1675363097,1,2,9094
427,13068,0,1675363130,1,2,9095
426,13068,1,1675363130,1,2,9096
401,9381,1,1675363207,1,2,9097
465,9381,0,1675363207,1,2,9098
139,9301,0,1675363311,1,2,9099
196,9301,1,1675363311,1,2,9100
293,7258,1,1675363360,1,2,9101
211,7258,0,1675363360,1,2,9102
75,13152,0,1675363670,1,2,9103
470,13152,1,1675363670,1,2,9104
301,13105,1,1675363771,1,2,9105
230,13105,0,1675363771,1,2,9106
155,9302,0,1675364053,1,2,9107
9,9302,1,1675364053,1,2,9108
240,1796,2,1675364669,1,3,9109
161,1371,2,1675364669,1,3,9110
161,2192,2,1675364669,1,3,9111
161,1443,2,1675364669,1,3,9112
161,796,2,1675364669,1,3,9113
240,3059,2,1675364669,1,3,9114
240,68,2,1675364669,1,3,9115
240,1398,2,1675364669,1,3,9116
240,482,2,1675364669,1,3,9117
161,2052,2,1675364669,1,3,9118
142,1332,2,1675364674,1,3,9119
142,2547,2,1675364674,1,3,9120
142,2125,2,1675364674,1,3,9121
142,489,2,1675364674,1,3,9122
142,1030,2,1675364674,1,3,9123
472,1483,2,1675364674,1,3,9124
472,1918,2,1675364674,1,3,9125
472,2722,2,1675364674,1,3,9126
472,1233,2,1675364674,1,3,9127
472,1157,2,1675364674,1,3,9128
68,665,2,1675364685,1,3,9129
68,2221,2,1675364685,1,3,9130
68,1563,2,1675364685,1,3,9131
68,1485,2,1675364685,1,3,9132
25,2076,2,1675364685,1,3,9133
25,1533,2,1675364685,1,3,9134
25,2959,2,1675364685,1,3,9135
25,443,2,1675364685,1,3,9136
25,859,2,1675364685,1,3,9137
68,275,2,1675364685,1,3,9138
394,2413,2,1675364869,1,3,9139
394,53,2,1675364869,1,3,9140
394,1851,2,1675364869,1,3,9141
394,317,2,1675364869,1,3,9142
146,221,2,1675364869,1,3,9143
146,2948,2,1675364869,1,3,9144
394,2028,2,1675364869,1,3,9145
146,310,2,1675364869,1,3,9146
146,1723,2,1675364869,1,3,9147
146,2451,2,1675364869,1,3,9148
346,2677,2,1675364886,1,3,9149
346,819,2,1675364886,1,3,9150
346,1387,2,1675364886,1,3,9151
346,917,2,1675364886,1,3,9152
346,2537,2,1675364886,1,3,9153
482,1074,2,1675364886,1,3,9154
482,408,2,1675364886,1,3,9155
482,1039,2,1675364886,1,3,9156
482,1191,2,1675364886,1,3,9157
482,1245,2,1675364886,1,3,9158
456,1825,2,1675364925,1,3,9159
456,194,2,1675364925,1,3,9160
456,2392,2,1675364925,1,3,9161
456,2073,2,1675364925,1,3,9162
269,2785,2,1675364925,1,3,9163
269,1432,2,1675364925,1,3,9164
269,144,2,1675364925,1,3,9165
269,2248,2,1675364925,1,3,9166
269,749,2,1675364925,1,3,9167
456,2438,2,1675364925,1,3,9168
261,1418,2,1675365418,1,3,9169
261,520,2,1675365418,1,3,9170
261,1582,2,1675365418,1,3,9171
261,17,2,1675365418,1,3,9172
261,2896,2,1675365418,1,3,9173
336,1391,2,1675365418,1,3,9174
336,605,2,1675365418,1,3,9175
336,2227,2,1675365418,1,3,9176
336,374,2,1675365418,1,3,9177
336,1431,2,1675365418,1,3,9178
399,2154,2,1675365449,1,3,9179
399,2620,2,1675365449,1,3,9180
324,2039,2,1675365449,1,3,9181
324,122,2,1675365449,1,3,9182
324,1143,2,1675365449,1,3,9183
324,700,2,1675365449,1,3,9184
399,104,2,1675365449,1,3,9185
399,2771,2,1675365449,1,3,9186
399,1446,2,1675365449,1,3,9187
324,1390,2,1675365449,1,3,9188
79,631,2,1675365637,1,3,9189
79,644,2,1675365637,1,3,9190
79,1662,2,1675365637,1,3,9191
79,2129,2,1675365637,1,3,9192
52,2492,2,1675365637,1,3,9193
52,1697,2,1675365637,1,3,9194
52,467,2,1675365637,1,3,9195
52,1959,2,1675365637,1,3,9196
52,1543,2,1675365637,1,3,9197
79,680,2,1675365637,1,3,9198
384,1666,2,1675366083,1,3,9199
384,2398,2,1675366083,1,3,9200
435,2216,2,1675366083,1,3,9201
435,3062,2,1675366083,1,3,9202
435,501,2,1675366083,1,3,9203
384,2114,2,1675366083,1,3,9204
435,2476,2,1675366083,1,3,9205
384,350,2,1675366083,1,3,9206
384,2949,2,1675366083,1,3,9207
435,281,2,1675366083,1,3,9208
472,13153,1,1675366196,1,2,9209
142,13153,0,1675366196,1,2,9210
240,7234,1,1675366336,1,2,9211
161,7234,0,1675366336,1,2,9212
25,9304,1,1675366353,1,2,9213
68,9304,0,1675366353,1,2,9214
482,7210,0,1675366602,1,2,9215
346,7210,1,1675366602,1,2,9216
456,7233,0,1675366738,1,2,9217
269,7233,1,1675366738,1,2,9218
399,13069,1,1675366862,1,2,9219
324,13069,0,1675366862,1,2,9220
261,9305,0,1675366889,1,2,9221
336,9305,1,1675366889,1,2,9222
394,9303,1,1675367450,1,2,9223
146,9303,0,1675367450,1,2,9224
461,60,2,1675367640,1,3,9225
461,471,2,1675367640,1,3,9226
461,1958,2,1675367640,1,3,9227
461,1920,2,1675367640,1,3,9228
262,2324,2,1675367640,1,3,9229
262,497,2,1675367640,1,3,9230
262,297,2,1675367640,1,3,9231
262,2422,2,1675367640,1,3,9232
262,1253,2,1675367640,1,3,9233
461,566,2,1675367640,1,3,9234
291,2348,2,1675368053,1,3,9235
291,74,2,1675368053,1,3,9236
291,1362,2,1675368053,1,3,9237
291,2510,2,1675368053,1,3,9238
291,1546,2,1675368053,1,3,9239
190,431,2,1675368053,1,3,9240
190,2783,2,1675368053,1,3,9241
190,2092,2,1675368053,1,3,9242
190,1481,2,1675368053,1,3,9243
190,2953,2,1675368053,1,3,9244
444,1343,2,1675368083,1,3,9245
444,1804,2,1675368083,1,3,9246
444,2050,2,1675368083,1,3,9247
444,2699,2,1675368083,1,3,9248
277,2444,2,1675368083,1,3,9249
277,1433,2,1675368083,1,3,9250
277,2100,2,1675368083,1,3,9251
277,2043,2,1675368083,1,3,9252
277,2950,2,1675368083,1,3,9253
444,1643,2,1675368083,1,3,9254
384,9382,1,1675368084,1,2,9255
435,9382,0,1675368084,1,2,9256
79,13070,1,1675368308,1,2,9257
52,13070,0,1675368308,1,2,9258
460,2091,2,1675368362,1,3,9259
446,1943,2,1675368362,1,3,9260
446,877,2,1675368362,1,3,9261
446,849,2,1675368362,1,3,9262
460,614,2,1675368362,1,3,9263
460,2202,2,1675368362,1,3,9264
460,433,2,1675368362,1,3,9265
460,910,2,1675368362,1,3,9266
446,3067,2,1675368362,1,3,9267
446,2075,2,1675368362,1,3,9268
147,2992,2,1675368529,1,3,9269
147,760,2,1675368529,1,3,9270
90,193,2,1675368529,1,3,9271
90,2245,2,1675368529,1,3,9272
90,1299,2,1675368529,1,3,9273
147,2877,2,1675368529,1,3,9274
147,2197,2,1675368529,1,3,9275
147,2814,2,1675368529,1,3,9276
90,301,2,1675368529,1,3,9277
90,2269,2,1675368529,1,3,9278
99,921,2,1675368959,1,3,9279
99,291,2,1675368959,1,3,9280
99,1407,2,1675368959,1,3,9281
99,2696,2,1675368959,1,3,9282
361,2847,2,1675368959,1,3,9283
361,746,2,1675368959,1,3,9284
